,allStar,ast,ast_pct,blk,blk_pct,bpm,class,conf_abbr,dbpm,def_rtg,drb,drb_pct,dws,efg_pct,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,obpm,off_rtg,orb,orb_pct,ows,per,pf,pick_overall,player,pos,pprod,pts,round,school_name,season,stl,stl_pct,tov,tov_pct,trb,trb_pct,ts_pct,usg_pct,ws,year_drafted,pts_pg,fg_p,fg2_p,fg3_p,ft_p,trb_p,ast_p,stl_p,blk_p
325,0.0,71.0,16.833333333333332,12.0,1.5999999999999999,4.699999999999999,,,1.4000000000000001,99.3,70.0,9.833333333333334,1.2666666666666668,0.525,103.66666666666667,48.666666666666664,101.33333333333333,55.0,144.66666666666666,246.0,55.0,67.0,34.666666666666664,861.0,3.266666666666666,108.93333333333334,13.666666666666666,2.1333333333333333,1.6666666666666667,14.733333333333334,40.666666666666664,20,Tony Snell,,294.0,317.3333333333333,1,,,17.666666666666668,1.1333333333333333,51.333333333333336,15.799999999999999,83.66666666666667,6.033333333333334,0.5613333333333334,19.366666666666667,2.9666666666666663,2013,9.153846153846153,0.42140921409214094,0.48026315789473684,0.3801843317946071,0.8208955223758075,2.4134615384615388,2.0480769230769234,0.5096153846153847,0.3461538461538462
326,0.0,42.333333333333336,9.033333333333333,89.0,11.166666666666666,12.6,,,10.433333333333334,85.59999999999998,165.66666666666666,20.53333333333333,2.6333333333333333,0.5596666666666666,112.66666666666667,112.33333333333333,205.66666666666666,0.3333333333333333,1.0,206.66666666666666,58.0,90.66666666666667,34.0,929.6666666666666,2.1666666666666665,113.03333333333335,101.33333333333333,12.666666666666666,1.8,22.633333333333336,93.33333333333333,21,Gorgui Dieng,,295.6666666666667,283.6666666666667,1,,,34.666666666666664,2.1333333333333333,55.333333333333336,17.766666666666666,267.0,16.566666666666666,0.5756666666666667,16.8,4.3999999999999995,2013,8.343137254901961,0.5451612903225806,0.546191247974068,0.33333333299999995,0.6397058823458855,7.852941176470588,1.2450980392156863,1.0196078431372548,2.6176470588235294
327,0.0,53.0,11.149999999999999,49.75,5.25,9.275,,,5.625,90.6,188.75,22.55,2.075,0.558,131.25,130.75,226.25,0.5,2.5,228.75,83.0,142.25,35.25,913.0,3.5,108.925,83.25,10.65,2.0999999999999996,20.775000000000002,86.75,22,Mason Plumlee,,360.0,346.0,1,,,28.75,1.925,70.5,19.849999999999998,272.0,16.674999999999997,0.56275,19.4,4.175,2013,9.815602836879433,0.5737704918032787,0.5779005524861879,0.19999999992,0.583479789099589,7.716312056737588,1.50354609929078,0.8156028368794326,1.4113475177304964
328,0.0,76.0,15.525000000000002,12.25,1.1500000000000001,8.075,,,3.4,99.6,130.75,15.474999999999998,1.5,0.5327500000000001,121.75,93.0,176.25,28.75,76.75,253.0,85.25,114.5,34.75,1007.5,4.575,110.89999999999999,62.5,7.800000000000001,2.25,17.3,84.75,23,Solomon Hill,,370.25,357.5,1,,,31.75,1.85,72.5,19.85,193.25,11.675,0.57725,19.3,3.7500000000000004,2013,10.287769784172662,0.48122529644268774,0.5276595744680851,0.3745928338713408,0.7445414847096546,5.561151079136691,2.1870503597122304,0.9136690647482014,0.35251798561151076
329,0.0,75.0,13.1,11.0,1.0333333333333334,5.366666666666667,,,1.2333333333333334,101.86666666666667,126.0,13.5,1.4333333333333333,0.5066666666666667,175.66666666666666,108.33333333333333,216.66666666666666,67.33333333333333,196.33333333333334,413.0,92.0,127.0,35.666666666666664,1186.6666666666667,4.133333333333334,108.63333333333333,20.666666666666668,2.3000000000000003,2.6666666666666665,18.400000000000002,70.66666666666667,24,Tim Hardaway,,472.0,510.6666666666667,1,,,25.333333333333332,1.3666666666666665,60.666666666666664,11.299999999999999,146.66666666666666,7.833333333333333,0.54,25.3,4.066666666666666,2013,14.317757009345796,0.42534301856335754,0.5,0.3429541595907829,0.7244094488131936,4.11214953271028,2.1028037383177574,0.7102803738317757,0.30841121495327106
330,0.0,39.666666666666664,8.333333333333334,50.0,5.3999999999999995,9.566666666666666,,,6.400000000000001,88.43333333333334,245.33333333333334,28.933333333333334,2.533333333333333,0.5576666666666666,127.33333333333333,110.66666666666667,199.33333333333334,16.666666666666668,47.666666666666664,247.0,66.0,113.33333333333333,35.0,990.0,3.1666666666666665,112.23333333333333,103.0,12.799999999999999,2.0666666666666664,23.466666666666665,91.33333333333333,26,Andre Roberson,,352.6666666666667,337.3333333333333,1,,,54.666666666666664,3.3333333333333335,61.0,16.96666666666667,348.3333333333333,21.0,0.566,18.666666666666664,4.566666666666666,2013,9.638095238095238,0.5155195681511471,0.5551839464882943,0.3496503496430144,0.5823529411713322,9.952380952380953,1.1333333333333333,1.561904761904762,1.4285714285714286
331,0.0,88.0,16.8,15.0,1.4,2.4,,,1.2,99.1,104.0,11.2,1.5,0.464,157.0,140.0,293.0,17.0,64.0,357.0,135.0,212.0,33.0,1048.0,1.2,100.1,48.0,5.6,1.6,16.9,97.0,29,Archie Goodwin,,467.0,466.0,1,,,36.0,2.1,101.0,18.1,152.0,8.5,0.509,27.2,3.1,2013,14.121212121212121,0.43977591036414565,0.4778156996587031,0.2656249999958496,0.636792452827185,4.606060606060606,2.6666666666666665,1.0909090909090908,0.45454545454545453
332,0.0,41.666666666666664,11.333333333333334,24.666666666666668,3.1333333333333333,2.533333333333333,,,1.2333333333333332,103.09999999999998,108.33333333333333,13.166666666666666,1.0666666666666667,0.4983333333333333,113.66666666666667,80.66666666666667,148.0,33.0,101.33333333333333,249.33333333333334,58.0,82.33333333333333,31.333333333333332,875.3333333333334,1.3,102.60000000000001,41.666666666666664,5.699999999999999,1.3666666666666665,15.966666666666667,74.66666666666667,33,Carrick Felix,,302.6666666666667,318.3333333333333,2,,,32.0,2.1666666666666665,54.0,15.733333333333334,150.0,9.466666666666667,0.5329999999999999,21.033333333333335,2.433333333333333,2013,10.159574468085106,0.45588235294117646,0.545045045045045,0.3256578947336284,0.7044534412869905,4.787234042553192,1.3297872340425532,1.021276595744681,0.7872340425531915
333,0.0,96.25,21.400000000000002,2.5,0.275,5.225,,,-0.17500000000000004,97.75,73.25,9.25,1.5,0.562,158.75,82.75,171.5,76.0,181.25,352.75,119.0,148.25,33.0,969.0,5.275,118.30000000000001,18.25,2.3249999999999997,3.55,22.450000000000003,60.25,34,Isaiah Canaan,,482.25,512.5,2,,,39.25,2.45,77.75,15.775,91.5,5.875,0.6080000000000001,26.225,5.1000000000000005,2013,15.530303030303031,0.4500354358610914,0.48250728862973763,0.4193103448252728,0.8026981450198807,2.772727272727273,2.9166666666666665,1.1893939393939394,0.07575757575757576
334,0.0,61.666666666666664,18.633333333333333,15.666666666666666,2.566666666666667,6.633333333333333,,,2.6333333333333333,95.03333333333335,92.66666666666667,15.633333333333333,1.3,0.5106666666666667,105.33333333333333,72.0,146.0,33.333333333333336,96.33333333333333,242.33333333333334,43.0,70.33333333333333,29.0,718.6666666666666,3.8666666666666667,105.10000000000001,47.666666666666664,7.633333333333333,1.2,19.366666666666667,64.66666666666667,35,Glen Rice,,286.3333333333333,287.0,2,,,37.0,3.033333333333333,54.0,16.866666666666667,140.33333333333334,11.466666666666667,0.5253333333333333,22.666666666666668,2.533333333333333,2013,9.89655172413793,0.43466299862448415,0.4931506849315068,0.34602076124208286,0.6113744075742459,4.839080459770115,2.126436781609195,1.2758620689655173,0.5402298850574713
335,0.0,150.33333333333334,26.03333333333333,10.666666666666666,1.0,4.833333333333333,,,-0.16666666666666666,102.73333333333333,120.0,13.0,1.3,0.5043333333333333,182.0,149.66666666666666,279.3333333333333,32.333333333333336,111.66666666666667,391.0,143.0,197.66666666666666,34.0,1173.0,4.966666666666667,116.43333333333334,42.0,4.233333333333333,3.733333333333334,22.733333333333334,70.0,36,Ray McCallum,,556.0,539.3333333333334,2,,,58.333333333333336,2.8666666666666667,77.66666666666667,13.966666666666667,162.0,8.433333333333332,0.5543333333333332,23.633333333333336,5.033333333333333,2013,15.862745098039216,0.46547314578005117,0.535799522673031,0.28955223880337716,0.7234401349035915,4.764705882352941,4.421568627450981,1.715686274509804,0.3137254901960784
336,0.0,17.25,4.25,77.75,13.7,11.249999999999998,,,8.225,83.85,110.75,23.75,1.6000000000000003,0.576,81.75,81.5,143.75,0.25,0.25,144.0,70.75,97.5,29.25,579.75,2.95,115.57499999999999,46.25,11.899999999999999,1.65,25.075,52.0,39,Jeff Withey,,223.25,234.5,2,,,14.75,1.5,34.5,16.075,157.0,18.275,0.59975,19.9,3.25,2013,8.017094017094017,0.5677083333333334,0.5669565217391305,0.9999999959999999,0.7256410256335831,5.367521367521367,0.5897435897435898,0.5042735042735043,2.658119658119658
337,0.0,18.0,5.7,33.0,5.8,7.4,,,4.7,95.1,85.0,17.9,1.1,0.513,63.0,31.0,75.0,32.0,79.0,154.0,18.0,22.0,34.0,606.0,2.7,115.8,37.0,7.6,1.2,16.6,44.0,40,Grant Jerrett,,170.0,176.0,2,,,16.0,1.6,19.0,10.4,122.0,12.7,0.535,15.6,2.3,2013,5.176470588235294,0.4090909090909091,0.41333333333333333,0.4050632911341131,0.8181818181446281,3.588235294117647,0.5294117647058824,0.47058823529411764,0.9705882352941176
338,0.0,54.0,14.533333333333333,17.0,2.6666666666666665,6.966666666666666,,,3.3333333333333335,89.89999999999999,156.0,23.5,1.7666666666666668,0.51,120.66666666666667,88.0,174.66666666666666,32.666666666666664,108.33333333333333,283.0,113.33333333333333,145.33333333333334,28.333333333333332,732.6666666666666,3.566666666666667,107.40000000000002,42.666666666666664,7.966666666666666,1.866666666666667,22.96666666666667,60.666666666666664,41,Jamaal Franklin,,376.0,387.3333333333333,2,,,28.666666666666668,2.1,72.66666666666667,17.599999999999998,198.66666666666666,15.633333333333335,0.5566666666666666,27.53333333333333,3.5999999999999996,2013,13.670588235294117,0.4263839811542992,0.5038167938931298,0.3015384615356781,0.7798165137561022,7.011764705882353,1.9058823529411766,1.0117647058823531,0.6
339,0.0,239.0,39.0,1.5,0.15,9.3,,,0.9,100.15,94.0,9.2,1.6,0.533,195.0,116.5,235.0,78.5,207.0,442.0,149.0,184.5,37.0,1212.0,8.4,115.55,28.5,2.85,4.45,23.95,84.0,42,Pierre Jackson,,661.0,617.5,2,,,61.0,3.0,128.0,19.9,122.5,6.0,0.5845,27.05,6.1,2013,16.68918918918919,0.4411764705882353,0.4957446808510638,0.3792270531382646,0.8075880758763817,3.310810810810811,6.45945945945946,1.6486486486486487,0.04054054054054054
340,0.0,52.75,13.2,67.75,8.05,8.024999999999999,,,4.175,92.325,198.0,24.150000000000002,2.075,0.50525,180.75,175.5,344.0,5.25,16.75,360.75,142.25,173.75,33.25,953.75,3.7500000000000004,116.47500000000001,75.25,9.875,3.675,28.775,78.0,44,Mike Muscala,,490.75,509.0,2,,,14.0,0.8999999999999999,54.25,10.774999999999999,273.25,17.25,0.5685,27.950000000000003,5.725,2013,15.308270676691729,0.501039501039501,0.5101744186046512,0.3134328358021831,0.8187050359665111,8.218045112781954,1.586466165413534,0.42105263157894735,2.037593984962406
341,0.0,81.5,19.725,6.5,0.925,7.074999999999999,,,1.0,101.775,68.25,8.575000000000001,1.0250000000000001,0.45625000000000004,148.0,113.0,235.5,35.0,103.5,339.0,104.5,130.0,32.25,912.0,5.975000000000001,108.425,14.75,1.9,2.85,19.3,52.0,46,Erick Green,,416.5,435.5,2,,,39.0,2.575,44.5,11.575,83.0,5.175,0.50725,23.65,3.875,2013,13.503875968992247,0.4365781710914454,0.47983014861995754,0.3381642512044622,0.8038461538399705,2.5736434108527133,2.5271317829457365,1.2093023255813953,0.20155038759689922
342,0.0,29.25,9.175,33.25,5.25,9.55,,,4.199999999999999,94.175,81.0,15.25,1.125,0.51225,78.5,53.0,103.25,25.5,67.25,170.5,54.75,68.0,31.5,609.25,5.25,117.475,35.25,6.175,1.7999999999999998,19.025000000000002,59.25,48,Ryan Kelly,,229.75,237.25,2,,,18.25,1.775,26.0,11.95,116.25,10.75,0.5532499999999999,17.65,2.9,2013,7.531746031746032,0.4604105571847507,0.513317191283293,0.37918215612819056,0.805147058811689,3.6904761904761907,0.9285714285714286,0.5793650793650794,1.0555555555555556
343,0.0,23.75,6.9,21.25,3.75,7.800000000000001,,,2.975,95.1,86.75,17.174999999999997,1.1749999999999998,0.5985,99.25,63.5,111.0,35.75,82.25,193.25,28.75,38.0,34.0,622.0,4.675,116.925,40.0,8.75,1.85,20.625,74.25,49,Erik Murphy,,234.75,263.0,2,,,14.5,1.525,34.75,15.149999999999999,126.75,12.95,0.6154999999999999,20.625,3.025,2013,7.735294117647059,0.5135834411384217,0.5720720720720721,0.43465045592176715,0.7565789473485112,3.7279411764705883,0.6985294117647058,0.4264705882352941,0.625
344,0.0,79.0,15.7,34.5,3.5,7.9,,,2.9,97.2,127.5,14.6,1.7,0.577,149.5,100.5,164.5,49.0,138.5,303.0,95.0,120.5,33.5,1040.0,5.05,114.6,53.5,6.050000000000001,2.8499999999999996,22.25,80.5,50,James Ennis,,430.5,443.0,2,,,56.0,3.2,84.0,19.1,181.0,10.3,0.615,21.4,4.45,2013,13.223880597014926,0.4933993399339934,0.6109422492401215,0.3537906137158571,0.7883817427320466,5.402985074626866,2.3582089552238807,1.671641791044776,1.0298507462686568
345,0.0,34.0,8.2,29.0,3.55,6.4,,,2.2,99.9,153.0,20.6,1.25,0.5205,160.5,152.5,298.0,8.0,17.5,315.5,126.0,165.5,31.5,924.0,4.2,118.4,73.0,8.899999999999999,3.1500000000000004,24.549999999999997,77.5,51,Romero Osby,,423.0,455.0,2,,,19.0,1.2000000000000002,49.0,11.15,226.0,14.5,0.575,24.25,4.4,2013,14.444444444444445,0.508716323296355,0.511744966442953,0.4571428571167347,0.7613293051313516,7.174603174603175,1.0793650793650793,0.6031746031746031,0.9206349206349206
346,0.0,46.0,9.9,25.0,2.9,8.2,,,2.7,95.6,225.0,28.2,1.8,0.596,183.0,183.0,307.0,0.0,0.0,307.0,131.0,222.0,35.0,1033.0,5.5,120.4,117.0,13.3,3.9,27.4,91.0,53,Colton Iverson,,477.0,497.0,2,,,20.0,1.2,69.0,14.3,342.0,20.4,0.602,23.8,5.7,2013,14.2,0.5960912052117264,0.5960912052117264,0.0,0.5900900900874321,9.771428571428572,1.3142857142857143,0.5714285714285714,0.7142857142857143
347,0.0,48.0,9.2,23.0,2.4,11.7,,,7.4,82.9,252.0,31.5,3.0,0.595,113.0,113.0,189.0,0.0,1.0,190.0,102.0,151.0,35.0,1016.0,4.3,123.3,98.0,11.5,2.7,24.4,66.0,54,Arsalan Kazemi,,340.0,328.0,2,,,71.0,4.1,52.0,16.6,350.0,21.2,0.627,15.2,5.7,2013,9.371428571428572,0.5947368421052631,0.5978835978835979,0.0,0.6754966887372484,10.0,1.3714285714285714,2.0285714285714285,0.6571428571428571
348,0.0,169.25,33.275,4.75,0.575,6.050000000000001,,,3.275,93.525,75.5,8.925,2.0,0.48075,103.0,78.25,162.25,24.75,85.0,247.25,73.0,99.0,36.0,943.5,2.675,100.675,12.0,1.475,1.2249999999999999,15.624999999999998,94.75,56,Peyton Siva,,350.75,303.75,2,,,63.5,4.225,96.0,25.5,87.5,5.175,0.5239999999999999,20.825000000000003,3.225,2013,8.4375,0.416582406471183,0.48228043143297383,0.29117647058480967,0.7373737373662891,2.4305555555555554,4.701388888888889,1.7638888888888888,0.13194444444444445
349,0.0,12.0,2.6,54.0,6.4,8.6,,,3.8,94.1,180.0,23.7,1.6,0.639,138.0,138.0,216.0,0.0,0.0,216.0,106.0,142.0,34.0,878.0,4.8,131.6,106.0,14.1,3.4,27.2,79.0,57,Alex Oriakhi,,361.0,382.0,2,,,20.0,1.3,47.0,14.2,286.0,18.9,0.674,18.5,5.1,2013,11.235294117647058,0.6388888888888888,0.6388888888888888,0.0,0.7464788732341798,8.411764705882353,0.35294117647058826,0.5882352941176471,1.588235294117647
350,0.0,33.333333333333336,7.133333333333333,8.666666666666666,1.0666666666666667,7.333333333333333,,,0.8000000000000002,96.2,111.66666666666667,14.333333333333334,1.7,0.5356666666666667,202.33333333333334,154.66666666666666,283.6666666666667,47.666666666666664,139.33333333333334,423.0,90.33333333333333,112.66666666666667,37.666666666666664,1017.3333333333334,6.5,120.0,75.0,10.233333333333334,3.8333333333333335,24.433333333333334,53.333333333333336,58,Deshaun Thomas,,488.6666666666667,542.6666666666666,2,,,16.0,1.0999999999999999,43.0,8.8,186.66666666666666,12.233333333333334,0.57,26.96666666666667,5.533333333333334,2013,14.4070796460177,0.47832939322301027,0.54524089306698,0.34210526315543943,0.8017751479218777,4.95575221238938,0.8849557522123895,0.42477876106194695,0.23008849557522124
351,0.0,54.0,9.2,34.0,3.1,8.5,,,3.0,102.8,129.0,12.3,1.7,0.499,189.0,146.0,296.0,43.0,126.0,422.0,176.0,227.0,35.0,1148.0,5.4,116.1,76.0,8.4,3.2,21.4,94.0,1,Andrew Wiggins,,564.0,597.0,1,,,41.0,2.1,80.0,13.1,205.0,10.4,0.563,26.3,4.9,2014,17.057142857142857,0.44786729857819907,0.49324324324324326,0.3412698412671328,0.7753303964723554,5.857142857142857,1.542857142857143,1.1714285714285715,0.9714285714285714
352,0.0,41.0,8.6,43.0,4.0,6.6,,,2.3,99.3,201.0,23.1,1.9,0.511,236.0,198.0,393.0,38.0,106.0,499.0,160.0,214.0,35.0,1074.0,4.3,115.0,105.0,11.4,3.6,28.4,83.0,2,Jabari Parker,,623.0,670.0,1,,,37.0,2.1,81.0,11.9,306.0,17.1,0.5579999999999999,32.7,5.5,2014,19.142857142857142,0.4729458917835671,0.5038167938931297,0.35849056603435386,0.7476635513983755,8.742857142857142,1.1714285714285715,1.0571428571428572,1.2285714285714286
353,0.0,38.0,11.5,72.0,11.7,14.9,,,10.2,90.9,162.0,27.3,1.7,0.629,107.0,106.0,166.0,1.0,5.0,171.0,98.0,143.0,28.0,647.0,4.7,116.6,65.0,12.7,1.8,28.2,94.0,3,Joel Embiid,,307.0,313.0,1,,,25.0,2.3,66.0,21.6,227.0,20.5,0.655,23.4,3.4,2014,11.178571428571429,0.6257309941520468,0.6385542168674698,0.19999999996,0.6853146853098929,8.107142857142858,1.3571428571428572,0.8928571428571429,2.5714285714285716
354,0.0,75.0,13.0,39.0,3.4,9.6,,,6.7,88.6,201.0,19.3,3.3,0.516,189.0,173.0,337.0,16.0,45.0,382.0,76.0,180.0,38.0,1187.0,2.8,108.9,102.0,10.4,2.1,20.4,90.0,4,Aaron Gordon,,469.0,470.0,1,,,34.0,1.8,55.0,10.5,303.0,14.9,0.503,23.2,5.4,2014,12.368421052631579,0.49476439790575916,0.5133531157270029,0.35555555554765433,0.42222222221987654,7.973684210526316,1.9736842105263157,0.8947368421052632,1.0263157894736843
355,0.0,143.5,28.450000000000003,20.0,2.05,12.75,,,6.1,89.35,140.5,15.100000000000001,2.7,0.47050000000000003,157.0,113.5,232.5,43.5,147.5,380.0,174.5,232.5,32.0,1060.0,6.7,109.8,47.0,5.25,2.8,25.45,91.5,6,Marcus Smart,,563.0,532.0,1,,,94.0,5.15,96.5,16.45,187.5,10.25,0.542,28.2,5.5,2014,16.625,0.4131578947368421,0.4881720430107527,0.29491525423528875,0.750537634405374,5.859375,4.484375,2.9375,0.625
356,0.0,57.0,10.0,31.0,2.6,7.1,,,3.0,97.8,277.0,24.7,2.4,0.505,196.0,193.0,373.0,3.0,18.0,391.0,204.0,289.0,40.0,1233.0,4.2,115.9,139.0,13.3,3.5,24.5,91.0,7,Julius Randle,,599.0,599.0,1,,,20.0,1.0,101.0,16.1,416.0,19.2,0.5670000000000001,25.4,5.9,2014,14.975,0.5012787723785166,0.517426273458445,0.1666666666574074,0.705882352938734,10.4,1.425,0.5,0.775
357,0.0,85.0,13.2,10.0,0.8500000000000001,8.7,,,0.85,106.5,93.0,9.600000000000001,1.1,0.5914999999999999,161.5,75.5,151.0,86.0,195.0,346.0,121.0,145.5,37.5,1235.5,7.9,126.55000000000001,17.5,1.85,4.2,20.15,36.5,8,Nik Stauskas,,487.0,530.0,1,,,21.0,1.1,55.5,11.75,110.5,5.699999999999999,0.638,20.85,5.35,2014,14.133333333333333,0.4667630057803468,0.5,0.4410256410233794,0.8316151202691986,2.9466666666666668,2.2666666666666666,0.56,0.26666666666666666
358,0.0,18.0,4.9,41.0,5.4,6.1,,,4.9,91.7,198.0,27.3,2.0,0.56,113.0,97.0,183.0,16.0,33.0,216.0,96.0,134.0,30.0,794.0,1.2,113.0,71.0,10.8,1.6,22.2,81.0,9,Noah Vonleh,,321.0,338.0,1,,,26.0,1.9,64.0,18.6,269.0,19.4,0.604,21.4,3.6,2014,11.266666666666667,0.5231481481481481,0.5300546448087432,0.4848484848337925,0.7164179104424149,8.966666666666667,0.6,0.8666666666666667,1.3666666666666667
359,0.0,162.0,31.400000000000002,17.0,1.5666666666666667,3.233333333333333,,,1.9666666666666668,98.66666666666667,120.0,13.733333333333334,1.6333333333333335,0.48900000000000005,167.0,157.0,306.6666666666667,10.0,37.333333333333336,344.0,131.33333333333334,215.0,33.333333333333336,1051.6666666666667,1.2333333333333332,101.89999999999999,49.333333333333336,4.8999999999999995,2.0333333333333337,20.099999999999998,75.33333333333333,10,Elfrid Payton,,522.0,475.3333333333333,1,,,65.66666666666667,3.466666666666667,112.0,21.599999999999998,169.33333333333334,9.166666666666666,0.5233333333333334,25.099999999999998,3.6666666666666665,2014,14.259999999999998,0.48546511627906974,0.5119565217391304,0.26785714284996814,0.6108527131754534,5.08,4.859999999999999,1.97,0.51
360,0.0,48.5,10.425,3.5,0.35,6.475,,,-1.475,103.525,201.75,20.675,1.325,0.61525,285.25,216.75,369.25,68.5,149.5,518.75,148.5,178.75,36.25,1142.25,7.95,122.775,70.25,8.2,5.4,30.174999999999997,66.25,11,Doug McDermott,,671.0,787.5,1,,,8.5,0.45000000000000007,80.25,12.025,272.0,14.875,0.65025,32.275,6.700000000000001,2014,21.724137931034484,0.5498795180722892,0.5870006770480705,0.45819397993004557,0.8307692307645832,7.503448275862069,1.3379310344827586,0.23448275862068965,0.09655172413793103
361,0.0,66.0,12.6,6.0,0.8,3.5,,,0.7,104.8,76.0,9.5,1.2,0.524,127.0,79.0,160.0,48.0,128.0,288.0,47.0,68.0,37.0,904.0,2.8,109.1,18.0,2.4,1.4,14.6,73.0,13,Zach LaVine,,324.0,349.0,1,,,33.0,2.1,42.0,11.6,94.0,6.1,0.545,20.1,2.5,2014,9.432432432432432,0.4409722222222222,0.49375,0.37499999999707034,0.6911764705780709,2.5405405405405403,1.7837837837837838,0.8918918918918919,0.16216216216216217
362,0.0,21.25,5.875,35.25,6.549999999999999,6.675,,,4.8,92.25,131.0,21.450000000000003,1.5499999999999998,0.5459999999999999,111.75,96.5,175.25,15.25,37.25,212.5,69.25,91.75,34.5,689.75,1.875,110.45,52.75,9.925,1.75,21.575,74.25,15,Adreian Payne,,279.25,308.0,1,,,19.0,1.7249999999999999,46.75,16.275000000000002,183.75,15.8,0.57975,22.0,3.3,2014,8.927536231884059,0.5258823529411765,0.550641940085592,0.40939597314337195,0.7547683923623458,5.326086956521739,0.6159420289855072,0.5507246376811594,1.0217391304347827
363,0.0,67.0,10.8,8.0,0.6,6.0,,,0.8,104.3,130.0,11.0,1.7,0.498,183.0,101.0,215.0,82.0,235.0,450.0,125.0,177.0,40.0,1296.0,5.2,114.8,41.0,3.7,3.0,16.6,83.0,17,James Young,,527.0,573.0,1,,,30.0,1.4,75.0,12.3,171.0,7.5,0.536,23.4,4.7,2014,14.325,0.4066666666666667,0.4697674418604651,0.34893617021128115,0.7062146892615468,4.275,1.675,0.75,0.2
364,0.0,187.0,32.3,6.0,0.7,7.7,,,2.3,98.7,88.0,9.0,2.2,0.453,148.0,118.0,275.0,30.0,85.0,360.0,114.0,149.0,34.0,1215.0,5.4,117.4,27.0,2.6,3.2,21.3,69.0,18,Tyler Ennis,,480.0,440.0,1,,,71.0,3.9,58.0,11.9,115.0,5.7,0.511,21.9,5.5,2014,12.941176470588236,0.4111111111111111,0.4290909090909091,0.35294117646643597,0.7651006711358047,3.3823529411764706,5.5,2.088235294117647,0.17647058823529413
365,0.0,70.0,13.3,10.5,1.15,8.850000000000001,,,2.2,98.25,79.5,8.5,1.8,0.5365,172.5,99.5,198.0,73.0,194.0,392.0,94.5,120.0,34.5,1070.5,6.65,117.05000000000001,33.5,3.85,3.0999999999999996,20.85,70.5,19,Gary Harris,,463.5,512.5,1,,,54.0,3.0999999999999996,55.5,11.15,113.0,6.3,0.5725,24.450000000000003,4.9,2014,14.855072463768115,0.44005102040816324,0.5025252525252525,0.3762886597918748,0.7874999999934374,3.2753623188405796,2.028985507246377,1.565217391304348,0.30434782608695654
366,0.0,18.5,9.45,17.0,3.55,10.8,,,6.35,90.9,95.0,25.85,1.1,0.5715,82.0,82.0,138.5,0.0,1.0,139.5,19.5,38.0,23.5,483.5,4.5,115.65,61.0,15.75,1.3,25.6,58.5,21,Mitch McGary,,191.5,183.5,1,,,28.5,4.15,30.0,16.15,156.0,20.85,0.5785,21.6,2.4,2014,7.808510638297872,0.5878136200716846,0.592057761732852,0.0,0.513157894723338,6.638297872340425,0.7872340425531915,1.2127659574468086,0.723404255319149
